Status,Address,distance,acessibility,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,,,Public Remarks
S,15565 110 AVENUE,,,F23,"$1,250,000 ",2019,"$3,940.92 ",10/3/20,5,26,North Surrey,5,3,"7,212.00","2,857","$1,288,000 ","$1,288,000 ",,0,,Concrete Perimeter,0,RES,2,14,2,125.5,,House/Single Family,,,"YOUR SEARCH IS OVER!!! FULLY UPDATED family home conveniently located in Fraser Heights features living and family room with high ceiling and floor to ceiling fireplace surrounds and bedroom on main. Newly renovated kitchen, includes Quartz countertops, cabinets & Samsung black S/S appliances. Updated bathrooms, light fixtures, washer/dryer, flooring throughout, all door hardware, front entrance door, blinds, Spiral staircase leads you to upstairs MBDRM with W/I closet, double-sided fireplace plus 3 more spacious bedrooms. In the large backyard you will find good sized storage sheds and recently completed covered deck. Professionally landscaped. Walking distance to both levels of schools, all amenities and pubic transit. Plenty of extra parking. Immaculate family home you will love!"
S,11758 100 AVENUE,,,F24,"$1,250,000 ",2019,"$4,748.00 ",11/25/20,78,30,North Surrey,7,5,"10,004.00","4,191","$1,329,000 ","$1,275,000 ",Other,0,,Concrete Perimeter,755,RF,2,16,3,88,114,House/Single Family,,,"Welcome to your 7 bedroom 5 bathroom Royal Heights Palace with an Open concept floor plan with radiant heating. Owner spent over $150k on home upgrades. All 3 floors have separate access. Overlooking Tom Hopkins Ravine Park, perfect for work, rest. relaxation, meditation. Made for large families, BBQ and Friends. Two large patios on top 2 main including long driveway for work, truck, van, trailer, toys. Includes Legal Bachelor Suite rented $1100. Quick access to Scott Road Sky Train Station, the new $1.4 billion Pattulo Bridge replacement coming fall 2023, South Fraser Perimeter Way, Shopping, Schools. Mins to New West, Burnaby, Vancouver. By Appt only."
S,15625 111 AVENUE,,,F23,"$1,250,000 ",2020,"$4,448.02 ",11/25/20,12,27,North Surrey,4,3,"7,438.00","2,602","$1,190,000 ","$1,190,000 ",,0,,Concrete Perimeter,0,SFR,2,13,2,0,,House/Single Family,,,"Spectacular and bright family home in a highly desirable and very safe area. Tastefully decorated and well maintained, 2 storey with 4 spacious bedrooms and a den which makes for a great home office. Kitchen nook for eating with a view of the large and manicured fenced yard as well as a full dining room.  Quality built with open floor plan exposed to East-West direction offering plenty of sunlight. This home is located in a quiet zone of Fraser Heights yet has easy access to the Port Mann Bridge. Location is in close proximity to very good schools."
S,11171 164 STREET,,,F23,"$1,255,000 ",2019,"$5,632.98 ",9/8/20,28,22,North Surrey,7,6,"6,889.00","5,177","$1,328,000 ","$1,288,000 ",,0,,Concrete Perimeter,"2,123",SFD,2,21,3,0,,House/Single Family,,,"Location, Location, Location & View, View, View!!! Your view property. You will find living room w/bay window, elegant dining room, Huge Family room w/ balcony for spectacular mountain view. maple cabinet kitchen plus wok kitchen, den on main floor & upstairs Master Bedroom with walk-in closet & 5 pieces ensuite plus 3 more bedrooms with 4 pieces bathroom. High ceiling with Spiral stairs give you spacious feeling. Please call for private showing."
S,14375 102 AVENUE,,,F26,"$1,260,000 ",2020,"$3,830.00 ",8/26/20,2,1,North Surrey,5,5,"4,394.00","2,396","$1,269,000 ","$1,269,000 ",Paving Stone,0,,Concrete Perimeter,0,SFD,2,11,2,62.5,70.25,House/Single Family,,,"Just 1 year young modern home in North Surrey, between Surrey Central and Guildford mall . Finest with beautiful Gourmet Acrylic kitchen comes with huge island. Quarts counter tops, stainless steel appliances. Beautiful bathroom tile and fixtures. The floor plan includes a great open concept from the living to the kitchen great for entertaining, 4 Bedroom Up stairs. 2 Master bedrooms comes with En suites & California wall unit. fully finished one bedroom unauthorized suite. 10 ft ceiling on main floor, 9 ft ceiling on top floor, 12 ft living room. central air conditioning,fully fenced north facing yard.close to Superstore, Hen-long market, T&T , Sky train, Bus, All level of School. Don't missed this beautiful home ."
S,12025 100 AVENUE,,,F25,"$1,260,000 ",2019,"$5,550.63 ",10/14/20,6,18,North Surrey,8,6,"6,827.00","4,164","$1,275,000 ","$1,275,000 ",Aggregate,0,,Concrete Perimeter,0,SFD,2,17,3,51.77,131.88,House/Single Family,,,"Investor Alert - This Cedar Hills home is conveniently located close to schools, transit, Skytrain and shopping. Features include 3 kitchens, 7 bedrooms, 6 bathrooms, walk out basement with 2 individual income generating suites down and loads of parking all sitting on a spacious 6827 sqft lot. 2 large sundecks with breathtaking Fraser River, mountain and city views. Don't miss your chance to see this property! All showings by appointment only."
S,16556 103 AVENUE,,,F23,"$1,262,000 ",2019,$0.00 ,8/27/20,10,1,North Surrey,5,5,"3,440.00","2,795","$1,234,000 ","$1,234,000 ",,0,No,Concrete Perimeter,897,RF12,2,17,3,47,,House/Single Family,,,"This luxuriously appointed brand new home is offered within the prestigious likes of Fraser Heights. A spacious main level w/ flush tiles leads to a neat kitchen + ample Wok kitchen consisting of custom cabinetry. This snugly designed home has South facing triple glass windows allowing for an abundance of natural light followed w/ elegantly designed lighting fixtures. Enjoy radiant heating on all levels of the home & AC + HRV on the main & third level. Glass panels lead up to 4 sizeable bedrooms, & 3 handsomely equipped full baths. The lower level retains an extensive basement (1 or 2 bedroom + 1 full bath). One can easily stroll to many prestigious schools such as Pacific Academy & Fraser Heights Secondary. Minutes away from Hwy (1,15,17) access and to the Golden Ears & Port Mann Bridge!!"
S,9880 HUCKLEBERRY DRIVE,,,F23,"$1,265,000 ",2019,"$2,894.85 ",6/30/20,285,1,North Surrey,6,6,"3,683.00","3,303","$1,329,000 ","$1,287,000 ",Concrete,0,,Concrete Perimeter,"1,077",RF13,2,13,3,43,84,House/Single Family,,,"Welcome to Abbey Ridge Estates. This home is one of 10 homes available in this growing area of Fraser Heights. Brand New homes featuring 6 Bedroom, 6 Bathroom Great room concept design including 2 Bedroom Legal suites. This brand new community is located minutes from highway #1, #17, #15, Port Mann Bridge and Golden Ears Bridge making travelling anywhere convenient. Homes feature high end finishing with quartz countertops throughout the entire home, designer inspired lighting fixtures, and Fisher and Paykal appliances. Oversized windows allowing lots of Natural Light into living areas. All homes equipped with central vacuum, air conditioning, security systems, and wood closet organizers built in. Our show home is open Thursday to Sunday from 12-5pm located at 17807 Barnston Drive East."
S,10631 159 STREET,,,F23,"$1,265,000 ",2020,"$4,648.50 ",12/1/20,6,28,North Surrey,4,3,"8,809.00","2,360","$1,199,900 ","$1,199,900 ",,0,,Concrete Perimeter,0,SFD,2,11,2,106,80,House/Single Family,,,"Prime location in Fraser Heights! This well maintained 4 Bedroom and 3 Bathroom house sits on a large 8809sf lot. High ceiling entry with curved glass staircase! Classic sunken living room with vaulted ceiling and attractive gas fireplace. Open kitchen with eating area right next to the family room with another fireplace. Good size den is ideal for working from home. Upstairs has 4 good size bedrooms: Third fireplace in master bedroom with 5 pc ensuite. Exterior was just painted. There is a bonus spa and sauna room in the back yard waiting for your idea. Shopping, bus and schools are nearby within minutes of walking."
S,11187 164 STREET,,,F23,"$1,267,000 ",2019,"$4,599.08 ",7/8/20,12,19,North Surrey,7,5,"6,060.00","3,843","$1,324,800 ","$1,324,800 ",Concrete,0,,Concrete Perimeter,"1,298",SFR,2,17,3,50,96,House/Single Family,,,"Beautiful Custom Designed house in the heart of Fraser Heights!  This tastefully decorated home is perfect for a growing family, as there are four bedrooms on the top two floors, and three more in the basement. Master bedroom on the main.  Features include an expensive Stone Exterior, and Long-life Tile Roof.  Vaulted ceiling in living room, Newer Laminate on main floor.  Maple Cabinets in kitchen, lots of Custom Mill-work, open floor plan, and private back yard with patios overlooking the fruit trees. Bright and Spacious fully finished walkout basement has three bedrooms. Beautiful views of the mountains from the top two floors.  Plenty of parking. Close to Elementary and High Schools, and Pacific Academy is close by.  Minutes to shopping, parks, & easy access to main highways."
S,16783 108 AVENUE,,,F23,"$1,270,000 ",2019,"$5,275.17 ",9/8/20,41,19,North Surrey,5,4,"6,028.00","3,826","$1,288,000 ","$1,288,000 ",,0,,Concrete Perimeter,"1,314",SFR,2,18,3,55.77,107.97,House/Single Family,,,"South facing, well kept 2 story w/ basement home located in sought after Fraser Heights. Quality built by famous Vesta Properties. This cozy home offers traditional living, family rooms and formal dining area plus a den on the main floor. It features high ceiling at foyer area. Gourmet kitchen with good sized island and a desk area. The sliding doors in eating area open to beautifully built patio area. Upstairs features good sized bedrooms with a spacious open den area (it could be 4th bedroom). Fully finished 2 bedroom basement with separate entrance. Private fenced backyard. Steps to transit and close to all levels of schools and re centre. Call today for a private viewing."
S,10851 157A STREET,,,F23,"$1,275,000 ",2019,"$4,394.61 ",9/14/20,53,14,North Surrey,6,5,"6,132.00","3,559","$1,299,900 ","$1,299,900 ",Concrete,0,,Concrete Perimeter,"1,142",RF,2,14,3,47,,House/Single Family,,,"In the heart of Fraser Heights! Steps to Erma park, shops, buses and recreation facilities. This is a great family home and is beautifully appointed with a tile roof, air-conditioning, beautiful crown moulding and finishing and has 6 bedrooms and 4.5 bathrooms.  Next to the front door is a multi-function room that could be a den, diningroom or a home office.  A large covered patio off the great room leads out to the easy maintenance, fully fenced, backyard.  The master bedroom features vaulted ceilings and another covered patio to enjoy your morning coffee.  In the basement you will find a spacious self-contained one bedroom suite (could be two bedroom) or you could keep the second room for upstairs use.  Come and see for yourself! Check out our video online!"
S,15708 110 AVENUE,,,F23,"$1,278,000 ",2019,$0.00 ,9/14/20,4,25,North Surrey,5,3,"9,397.00","3,142","$1,298,000 ","$1,298,000 ",Concrete,0,,Concrete Perimeter,0,RES,2,14,2,99,120,House/Single Family,,,"Bright, well maintained 5 bedroom, 3 bathroom 3142 sqft. two story home in desirable Fraser Heights. Grand entrance foyer with spiral staircase, oversized dining & living rooms with highly vaulted ceiling. On the main floor the Large office, the 5th bedroom + gourmet kitchen opening to a spacious family room. Upper floor with 4 very spacious bedroom and 2 oversized 5 pieces bathrooms, Jacuzzi in en-suite. 9397 sqft lot with beautiful garden like front yard. South west facing backyard has lots of fruit trees. RV parking discharge + parking for up tp 5 more vehicles. Recently updates including roof, floor, appliances, furnace, hot water tank, fence, painting, Kitchen counter tops and more. Erma Elementary & Fraser Heights Secondary Schools nearby.  Open house Sunday, 2-4 pm"
S,17819 BARNSTON DRIVE,,,F23,"$1,280,000 ",2019,$0.00 ,9/3/20,16,0,North Surrey,6,6,"3,808.00","3,846","$1,299,000 ","$1,299,000 ",Concrete,0,No,Concrete Perimeter,0,RF-13,2,13,3,44.29,26.41,House/Single Family,,,"Welcome to Abbey Ridge Estates. This magnificent home is in the growing area of Fraser Heights. Brand New home featuring 6 Bedroom, 6 Bathrooms Great room concept design including 2 Bedroom Legal suites. This brand new community is located minutes from highway #1, #17, #15, Port Mann Bridge and Golden Ears Bridge making traveling anywhere convenient. Homes feature high end finishing, fixtures, and appliances. All homes are equipped with central vacuums, air conditioning, security systems and wood closet organizers all built in."
S,16761 108A AVENUE,,,F23,"$1,280,000 ",2019,"$4,730.05 ",10/13/20,7,18,North Surrey,6,4,"6,028.00","3,999","$1,248,888 ","$1,248,888 ",Aggregate,0,,Concrete Perimeter,"1,390",RF-13,2,18,3,59.06,,House/Single Family,,,"Custom built 2 story w/basement home by Vesta Properties, located in sought-after Fraser Heights just blocks from prestigious Pacific Academy.  At almost 4,000 square feet, this home boasts 6 large bedrooms for your family!  The classic layout provides a separate formal living and dining room with 10â€™ ceilings and large windows.  The well appointed kitchen opens on to the family room, with a separate eating area between. The fully finished basement has a separate entry and excellent potential for a large 2 bedroom plus den basement suite.  Spacious backyard includes three fruit trees and ample space for gardening and entertaining."
S,17178 102A AVENUE,,,F23,"$1,280,000 ",2019,"$4,739.67 ",6/6/20,44,28,North Surrey,5,4,"9,193.00","3,375","$1,400,000 ","$1,400,000 ",Aggregate,0,,Concrete Perimeter,0,RS1,2,19,2,0,,House/Single Family,,,"This beautifully  updated 5 bedrooms with games/possible 6th bedroom, offers you everything you want and need. Open concept family room kitchen has large island and a big pantry for those chefs and entertainers. Spa like master bedroom offers you a beautiful large walk through closet with built in shelving and luxurious ensuite. California shutters throughout, hardwood floor on main and upper floor. Vacation in your own back yard this beautifully landscape property offers a kidney shaped solar/gas heated swimming pool. Pool house with wetbar for your entertaining needs, 4th bathrm, change room area and a outdoor shower. Cozy up to the outdoor gas stand alone fireplace and relax. More features include Gazebo, water feature with lighting throughout, security cameras, and so much more to list"
